id,kode_provinsi,nama_provinsi,bps_kode_kabupaten_kota,bps_nama_kabupaten_kota,bps_kode_kecamatan,bps_nama_kecamatan,bps_kode_desa_kelurahan,bps_desa_kelurahan,kemendagri_kode_kecamatan,kemendagri_nama_kecamatan,kemendagri_kode_desa_kelurahan,kemendagri_nama_desa_kelurahan,jenis_pekerjaan,jumlah_penduduk,satuan,semester,tahun
4382,32,JAWA BARAT,3273,KOTA BANDUNG,3273020,BABAKAN CIPARAY,3273020003,BABAKAN CIPARAY,32.73.03,BABAKAN CIPARAY,32.73.03.1004,MARGAHAYU UTARA,WIRASWASTA,7381,ORANG,1,2018
4383,32,JAWA BARAT,3273,KOTA BANDUNG,3273020,BABAKAN CIPARAY,3273020003,BABAKAN CIPARAY,32.73.03,BABAKAN CIPARAY,32.73.03.1004,MARGAHAYU UTARA,PERTANIAN DAN PETERNAKAN,8,ORANG,1,2018
4384,32,JAWA BARAT,3273,KOTA BANDUNG,3273020,BABAKAN CIPARAY,3273020003,BABAKAN CIPARAY,32.73.03,BABAKAN CIPARAY,32.73.03.1004,MARGAHAYU UTARA,NELAYAN,0,ORANG,1,2018
4385,32,JAWA BARAT,3273,KOTA BANDUNG,3273020,BABAKAN CIPARAY,3273020003,BABAKAN CIPARAY,32.73.03,BABAKAN CIPARAY,32.73.03.1004,MARGAHAYU UTARA,AGAMA DAN KEPERCAYAAN,5,ORANG,1,2018
4386,32,JAWA BARAT,3273,KOTA BANDUNG,3273020,BABAKAN CIPARAY,3273020003,BABAKAN CIPARAY,32.73.03,BABAKAN CIPARAY,32.73.03.1004,MARGAHAYU UTARA,PELAJAR DAN MAHASISWA,4274,ORANG,1,2018
4387,32,JAWA BARAT,3273,KOTA BANDUNG,3273020,BABAKAN CIPARAY,3273020003,BABAKAN CIPARAY,32.73.03,BABAKAN CIPARAY,32.73.03.1004,MARGAHAYU UTARA,TENAGA KESEHATAN,53,ORANG,1,2018
4388,32,JAWA BARAT,3273,KOTA BANDUNG,3273020,BABAKAN CIPARAY,3273020003,BABAKAN CIPARAY,32.73.03,BABAKAN CIPARAY,32.73.03.1004,MARGAHAYU UTARA,PENSIUNAN,376,ORANG,1,2018
4389,32,JAWA BARAT,3273,KOTA BANDUNG,3273020,BABAKAN CIPARAY,3273020003,BABAKAN CIPARAY,32.73.03,BABAKAN CIPARAY,32.73.03.1004,MARGAHAYU UTARA,LAINNYA,5207,ORANG,1,2018
4390,32,JAWA BARAT,3273,KOTA BANDUNG,3273090,BUAHBATU,3273090002,BUAHBATU,32.73.22,BUAHBATU,32.73.22.1002,MARGASARI,BELUM BEKERJA,6141,ORANG,1,2018
4391,32,JAWA BARAT,3273,KOTA BANDUNG,3273090,BUAHBATU,3273090002,BUAHBATU,32.73.22,BUAHBATU,32.73.22.1002,MARGASARI,APARATUR PEJABAT NEGARA,1727,ORANG,1,2018
4392,32,JAWA BARAT,3273,KOTA BANDUNG,3273090,BUAHBATU,3273090002,BUAHBATU,32.73.22,BUAHBATU,32.73.22.1002,MARGASARI,TENAGA PENGAJAR,301,ORANG,1,2018
4393,32,JAWA BARAT,3273,KOTA BANDUNG,3273090,BUAHBATU,3273090002,BUAHBATU,32.73.22,BUAHBATU,32.73.22.1002,MARGASARI,WIRASWASTA,12367,ORANG,1,2018
4394,32,JAWA BARAT,3273,KOTA BANDUNG,3273090,BUAHBATU,3273090002,BUAHBATU,32.73.22,BUAHBATU,32.73.22.1002,MARGASARI,PERTANIAN DAN PETERNAKAN,33,ORANG,1,2018
4395,32,JAWA BARAT,3273,KOTA BANDUNG,3273090,BUAHBATU,3273090002,BUAHBATU,32.73.22,BUAHBATU,32.73.22.1002,MARGASARI,NELAYAN,1,ORANG,1,2018
4396,32,JAWA BARAT,3273,KOTA BANDUNG,3273090,BUAHBATU,3273090002,BUAHBATU,32.73.22,BUAHBATU,32.73.22.1002,MARGASARI,AGAMA DAN KEPERCAYAAN,2,ORANG,1,2018
4397,32,JAWA BARAT,3273,KOTA BANDUNG,3273090,BUAHBATU,3273090002,BUAHBATU,32.73.22,BUAHBATU,32.73.22.1002,MARGASARI,PELAJAR DAN MAHASISWA,8579,ORANG,1,2018
4398,32,JAWA BARAT,3273,KOTA BANDUNG,3273090,BUAHBATU,3273090002,BUAHBATU,32.73.22,BUAHBATU,32.73.22.1002,MARGASARI,TENAGA KESEHATAN,117,ORANG,1,2018
4399,32,JAWA BARAT,3273,KOTA BANDUNG,3273090,BUAHBATU,3273090002,BUAHBATU,32.73.22,BUAHBATU,32.73.22.1002,MARGASARI,PENSIUNAN,964,ORANG,1,2018
4400,32,JAWA BARAT,3273,KOTA BANDUNG,3273090,BUAHBATU,3273090002,BUAHBATU,32.73.22,BUAHBATU,32.73.22.1002,MARGASARI,LAINNYA,7957,ORANG,1,2018
4401,32,JAWA BARAT,3273,KOTA BANDUNG,3273020,BABAKAN CIPARAY,3273020001,BABAKAN CIPARAY,32.73.03,BABAKAN CIPARAY,32.73.03.1005,MARGASUKA,BELUM BEKERJA,2020,ORANG,1,2018
4402,32,JAWA BARAT,3273,KOTA BANDUNG,3273020,BABAKAN CIPARAY,3273020001,BABAKAN CIPARAY,32.73.03,BABAKAN CIPARAY,32.73.03.1005,MARGASUKA,APARATUR PEJABAT NEGARA,137,ORANG,1,2018
4403,32,JAWA BARAT,3273,KOTA BANDUNG,3273020,BABAKAN CIPARAY,3273020001,BABAKAN CIPARAY,32.73.03,BABAKAN CIPARAY,32.73.03.1005,MARGASUKA,TENAGA PENGAJAR,51,ORANG,1,2018
4404,32,JAWA BARAT,3273,KOTA BANDUNG,3273020,BABAKAN CIPARAY,3273020001,BABAKAN CIPARAY,32.73.03,BABAKAN CIPARAY,32.73.03.1005,MARGASUKA,WIRASWASTA,4061,ORANG,1,2018
4405,32,JAWA BARAT,3273,KOTA BANDUNG,3273020,BABAKAN CIPARAY,3273020001,BABAKAN CIPARAY,32.73.03,BABAKAN CIPARAY,32.73.03.1005,MARGASUKA,PERTANIAN DAN PETERNAKAN,3,ORANG,1,2018
4406,32,JAWA BARAT,3273,KOTA BANDUNG,3273020,BABAKAN CIPARAY,3273020001,BABAKAN CIPARAY,32.73.03,BABAKAN CIPARAY,32.73.03.1005,MARGASUKA,NELAYAN,0,ORANG,1,2018
4407,32,JAWA BARAT,3273,KOTA BANDUNG,3273020,BABAKAN CIPARAY,3273020001,BABAKAN CIPARAY,32.73.03,BABAKAN CIPARAY,32.73.03.1005,MARGASUKA,AGAMA DAN KEPERCAYAAN,2,ORANG,1,2018
4408,32,JAWA BARAT,3273,KOTA BANDUNG,3273020,BABAKAN CIPARAY,3273020001,BABAKAN CIPARAY,32.73.03,BABAKAN CIPARAY,32.73.03.1005,MARGASUKA,PELAJAR DAN MAHASISWA,2319,ORANG,1,2018
4409,32,JAWA BARAT,3273,KOTA BANDUNG,3273020,BABAKAN CIPARAY,3273020001,BABAKAN CIPARAY,32.73.03,BABAKAN CIPARAY,32.73.03.1005,MARGASUKA,TENAGA KESEHATAN,15,ORANG,1,2018
4410,32,JAWA BARAT,3273,KOTA BANDUNG,3273020,BABAKAN CIPARAY,3273020001,BABAKAN CIPARAY,32.73.03,BABAKAN CIPARAY,32.73.03.1005,MARGASUKA,PENSIUNAN,66,ORANG,1,2018
4411,32,JAWA BARAT,3273,KOTA BANDUNG,3273020,BABAKAN CIPARAY,3273020001,BABAKAN CIPARAY,32.73.03,BABAKAN CIPARAY,32.73.03.1005,MARGASUKA,LAINNYA,3062,ORANG,1,2018
4412,32,JAWA BARAT,3273,KOTA BANDUNG,3273100,RANCASARI,3273111001,RANCASARI,32.73.23,RANCASARI,32.73.28.1004,MEKAR MULYA,BELUM BEKERJA,3240,ORANG,1,2018
4413,32,JAWA BARAT,3273,KOTA BANDUNG,3273100,RANCASARI,3273111001,RANCASARI,32.73.23,RANCASARI,32.73.28.1004,MEKAR MULYA,APARATUR PEJABAT NEGARA,920,ORANG,1,2018
4414,32,JAWA BARAT,3273,KOTA BANDUNG,3273100,RANCASARI,3273111001,RANCASARI,32.73.23,RANCASARI,32.73.28.1004,MEKAR MULYA,TENAGA PENGAJAR,195,ORANG,1,2018
4415,32,JAWA BARAT,3273,KOTA BANDUNG,3273100,RANCASARI,3273111001,RANCASARI,32.73.23,RANCASARI,32.73.28.1004,MEKAR MULYA,WIRASWASTA,5431,ORANG,1,2018
4416,32,JAWA BARAT,3273,KOTA BANDUNG,3273100,RANCASARI,3273111001,RANCASARI,32.73.23,RANCASARI,32.73.28.1004,MEKAR MULYA,PERTANIAN DAN PETERNAKAN,33,ORANG,1,2018
4417,32,JAWA BARAT,3273,KOTA BANDUNG,3273100,RANCASARI,3273111001,RANCASARI,32.73.23,RANCASARI,32.73.28.1004,MEKAR MULYA,NELAYAN,1,ORANG,1,2018
4418,32,JAWA BARAT,3273,KOTA BANDUNG,3273100,RANCASARI,3273111001,RANCASARI,32.73.23,RANCASARI,32.73.28.1004,MEKAR MULYA,AGAMA DAN KEPERCAYAAN,3,ORANG,1,2018
4419,32,JAWA BARAT,3273,KOTA BANDUNG,3273100,RANCASARI,3273111001,RANCASARI,32.73.23,RANCASARI,32.73.28.1004,MEKAR MULYA,PELAJAR DAN MAHASISWA,3905,ORANG,1,2018
4420,32,JAWA BARAT,3273,KOTA BANDUNG,3273100,RANCASARI,3273111001,RANCASARI,32.73.23,RANCASARI,32.73.28.1004,MEKAR MULYA,TENAGA KESEHATAN,67,ORANG,1,2018
4421,32,JAWA BARAT,3273,KOTA BANDUNG,3273100,RANCASARI,3273111001,RANCASARI,32.73.23,RANCASARI,32.73.28.1004,MEKAR MULYA,PENSIUNAN,444,ORANG,1,2018
4422,32,JAWA BARAT,3273,KOTA BANDUNG,3273100,RANCASARI,3273111001,RANCASARI,32.73.23,RANCASARI,32.73.28.1004,MEKAR MULYA,LAINNYA,3669,ORANG,1,2018
4423,32,JAWA BARAT,3273,KOTA BANDUNG,3273111,PANYILEUKAN,3273111002,PANYILEUKAN,32.73.28,PANYILEUKAN,32.73.28.1002,CIPADUNG KIDUL,BELUM BEKERJA,2128,ORANG,1,2018
4424,32,JAWA BARAT,3273,KOTA BANDUNG,3273111,PANYILEUKAN,3273111002,PANYILEUKAN,32.73.28,PANYILEUKAN,32.73.28.1002,CIPADUNG KIDUL,APARATUR PEJABAT NEGARA,1357,ORANG,1,2018
4425,32,JAWA BARAT,3273,KOTA BANDUNG,3273111,PANYILEUKAN,3273111002,PANYILEUKAN,32.73.28,PANYILEUKAN,32.73.28.1002,CIPADUNG KIDUL,TENAGA PENGAJAR,225,ORANG,1,2018
4426,32,JAWA BARAT,3273,KOTA BANDUNG,3273111,PANYILEUKAN,3273111002,PANYILEUKAN,32.73.28,PANYILEUKAN,32.73.28.1002,CIPADUNG KIDUL,WIRASWASTA,4118,ORANG,1,2018
4427,32,JAWA BARAT,3273,KOTA BANDUNG,3273111,PANYILEUKAN,3273111002,PANYILEUKAN,32.73.28,PANYILEUKAN,32.73.28.1002,CIPADUNG KIDUL,PERTANIAN DAN PETERNAKAN,10,ORANG,1,2018
4428,32,JAWA BARAT,3273,KOTA BANDUNG,3273111,PANYILEUKAN,3273111002,PANYILEUKAN,32.73.28,PANYILEUKAN,32.73.28.1002,CIPADUNG KIDUL,NELAYAN,1,ORANG,1,2018
4429,32,JAWA BARAT,3273,KOTA BANDUNG,3273111,PANYILEUKAN,3273111002,PANYILEUKAN,32.73.28,PANYILEUKAN,32.73.28.1002,CIPADUNG KIDUL,AGAMA DAN KEPERCAYAAN,2,ORANG,1,2018
4430,32,JAWA BARAT,3273,KOTA BANDUNG,3273111,PANYILEUKAN,3273111002,PANYILEUKAN,32.73.28,PANYILEUKAN,32.73.28.1002,CIPADUNG KIDUL,PELAJAR DAN MAHASISWA,3816,ORANG,1,2018
4431,32,JAWA BARAT,3273,KOTA BANDUNG,3273111,PANYILEUKAN,3273111002,PANYILEUKAN,32.73.28,PANYILEUKAN,32.73.28.1002,CIPADUNG KIDUL,TENAGA KESEHATAN,44,ORANG,1,2018
4432,32,JAWA BARAT,3273,KOTA BANDUNG,3273111,PANYILEUKAN,3273111002,PANYILEUKAN,32.73.28,PANYILEUKAN,32.73.28.1002,CIPADUNG KIDUL,PENSIUNAN,394,ORANG,1,2018
4433,32,JAWA BARAT,3273,KOTA BANDUNG,3273111,PANYILEUKAN,3273111002,PANYILEUKAN,32.73.28,PANYILEUKAN,32.73.28.1002,CIPADUNG KIDUL,LAINNYA,2652,ORANG,1,2018
4434,32,JAWA BARAT,3273,KOTA BANDUNG,3273040,BOJONGLOA KIDUL,3273040003,BOJONGLOA KIDUL,32.73.17,BOJONGLOA KIDUL,32.73.17.1004,MEKARWANGI,BELUM BEKERJA,2018,ORANG,1,2018
4435,32,JAWA BARAT,3273,KOTA BANDUNG,3273040,BOJONGLOA KIDUL,3273040003,BOJONGLOA KIDUL,32.73.17,BOJONGLOA KIDUL,32.73.17.1004,MEKARWANGI,APARATUR PEJABAT NEGARA,83,ORANG,1,2018
4436,32,JAWA BARAT,3273,KOTA BANDUNG,3273040,BOJONGLOA KIDUL,3273040003,BOJONGLOA KIDUL,32.73.17,BOJONGLOA KIDUL,32.73.17.1004,MEKARWANGI,TENAGA PENGAJAR,34,ORANG,1,2018
4437,32,JAWA BARAT,3273,KOTA BANDUNG,3273040,BOJONGLOA KIDUL,3273040003,BOJONGLOA KIDUL,32.73.17,BOJONGLOA KIDUL,32.73.17.1004,MEKARWANGI,WIRASWASTA,3462,ORANG,1,2018
4438,32,JAWA BARAT,3273,KOTA BANDUNG,3273040,BOJONGLOA KIDUL,3273040003,BOJONGLOA KIDUL,32.73.17,BOJONGLOA KIDUL,32.73.17.1004,MEKARWANGI,PERTANIAN DAN PETERNAKAN,9,ORANG,1,2018
4439,32,JAWA BARAT,3273,KOTA BANDUNG,3273040,BOJONGLOA KIDUL,3273040003,BOJONGLOA KIDUL,32.73.17,BOJONGLOA KIDUL,32.73.17.1004,MEKARWANGI,NELAYAN,1,ORANG,1,2018
4440,32,JAWA BARAT,3273,KOTA BANDUNG,3273040,BOJONGLOA KIDUL,3273040003,BOJONGLOA KIDUL,32.73.17,BOJONGLOA KIDUL,32.73.17.1004,MEKARWANGI,AGAMA DAN KEPERCAYAAN,6,ORANG,1,2018
4441,32,JAWA BARAT,3273,KOTA BANDUNG,3273040,BOJONGLOA KIDUL,3273040003,BOJONGLOA KIDUL,32.73.17,BOJONGLOA KIDUL,32.73.17.1004,MEKARWANGI,PELAJAR DAN MAHASISWA,2128,ORANG,1,2018
4442,32,JAWA BARAT,3273,KOTA BANDUNG,3273040,BOJONGLOA KIDUL,3273040003,BOJONGLOA KIDUL,32.73.17,BOJONGLOA KIDUL,32.73.17.1004,MEKARWANGI,TENAGA KESEHATAN,25,ORANG,1,2018
4443,32,JAWA BARAT,3273,KOTA BANDUNG,3273040,BOJONGLOA KIDUL,3273040003,BOJONGLOA KIDUL,32.73.17,BOJONGLOA KIDUL,32.73.17.1004,MEKARWANGI,PENSIUNAN,32,ORANG,1,2018
4444,32,JAWA BARAT,3273,KOTA BANDUNG,3273040,BOJONGLOA KIDUL,3273040003,BOJONGLOA KIDUL,32.73.17,BOJONGLOA KIDUL,32.73.17.1004,MEKARWANGI,LAINNYA,2555,ORANG,1,2018
4445,32,JAWA BARAT,3273,KOTA BANDUNG,3273080,BANDUNG KIDUL,3273080002,BANDUNG KIDUL,32.73.21,BANDUNG KIDUL,32.73.21.1003,MENGGER,BELUM BEKERJA,1903,ORANG,1,2018
4446,32,JAWA BARAT,3273,KOTA BANDUNG,3273080,BANDUNG KIDUL,3273080002,BANDUNG KIDUL,32.73.21,BANDUNG KIDUL,32.73.21.1003,MENGGER,APARATUR PEJABAT NEGARA,262,ORANG,1,2018
4447,32,JAWA BARAT,3273,KOTA BANDUNG,3273080,BANDUNG KIDUL,3273080002,BANDUNG KIDUL,32.73.21,BANDUNG KIDUL,32.73.21.1003,MENGGER,TENAGA PENGAJAR,76,ORANG,1,2018
4448,32,JAWA BARAT,3273,KOTA BANDUNG,3273080,BANDUNG KIDUL,3273080002,BANDUNG KIDUL,32.73.21,BANDUNG KIDUL,32.73.21.1003,MENGGER,WIRASWASTA,3370,ORANG,1,2018
4449,32,JAWA BARAT,3273,KOTA BANDUNG,3273080,BANDUNG KIDUL,3273080002,BANDUNG KIDUL,32.73.21,BANDUNG KIDUL,32.73.21.1003,MENGGER,PERTANIAN DAN PETERNAKAN,26,ORANG,1,2018
4450,32,JAWA BARAT,3273,KOTA BANDUNG,3273080,BANDUNG KIDUL,3273080002,BANDUNG KIDUL,32.73.21,BANDUNG KIDUL,32.73.21.1003,MENGGER,NELAYAN,1,ORANG,1,2018
4451,32,JAWA BARAT,3273,KOTA BANDUNG,3273080,BANDUNG KIDUL,3273080002,BANDUNG KIDUL,32.73.21,BANDUNG KIDUL,32.73.21.1003,MENGGER,AGAMA DAN KEPERCAYAAN,4,ORANG,1,2018
4452,32,JAWA BARAT,3273,KOTA BANDUNG,3273080,BANDUNG KIDUL,3273080002,BANDUNG KIDUL,32.73.21,BANDUNG KIDUL,32.73.21.1003,MENGGER,PELAJAR DAN MAHASISWA,2428,ORANG,1,2018
4453,32,JAWA BARAT,3273,KOTA BANDUNG,3273080,BANDUNG KIDUL,3273080002,BANDUNG KIDUL,32.73.21,BANDUNG KIDUL,32.73.21.1003,MENGGER,TENAGA KESEHATAN,51,ORANG,1,2018
4454,32,JAWA BARAT,3273,KOTA BANDUNG,3273080,BANDUNG KIDUL,3273080002,BANDUNG KIDUL,32.73.21,BANDUNG KIDUL,32.73.21.1003,MENGGER,PENSIUNAN,88,ORANG,1,2018
4455,32,JAWA BARAT,3273,KOTA BANDUNG,3273080,BANDUNG KIDUL,3273080002,BANDUNG KIDUL,32.73.21,BANDUNG KIDUL,32.73.21.1003,MENGGER,LAINNYA,2285,ORANG,1,2018
4456,32,JAWA BARAT,3273,KOTA BANDUNG,3273170,SUMUR BANDUNG,3273170003,SUMUR BANDUNG,32.73.19,SUMUR BANDUNG,32.73.19.1002,MERDEKA,BELUM BEKERJA,1557,ORANG,1,2018
4457,32,JAWA BARAT,3273,KOTA BANDUNG,3273170,SUMUR BANDUNG,3273170003,SUMUR BANDUNG,32.73.19,SUMUR BANDUNG,32.73.19.1002,MERDEKA,APARATUR PEJABAT NEGARA,1524,ORANG,1,2018
4458,32,JAWA BARAT,3273,KOTA BANDUNG,3273170,SUMUR BANDUNG,3273170003,SUMUR BANDUNG,32.73.19,SUMUR BANDUNG,32.73.19.1002,MERDEKA,TENAGA PENGAJAR,82,ORANG,1,2018
4459,32,JAWA BARAT,3273,KOTA BANDUNG,3273170,SUMUR BANDUNG,3273170003,SUMUR BANDUNG,32.73.19,SUMUR BANDUNG,32.73.19.1002,MERDEKA,WIRASWASTA,2229,ORANG,1,2018
4460,32,JAWA BARAT,3273,KOTA BANDUNG,3273170,SUMUR BANDUNG,3273170003,SUMUR BANDUNG,32.73.19,SUMUR BANDUNG,32.73.19.1002,MERDEKA,PERTANIAN DAN PETERNAKAN,1,ORANG,1,2018
4461,32,JAWA BARAT,3273,KOTA BANDUNG,3273170,SUMUR BANDUNG,3273170003,SUMUR BANDUNG,32.73.19,SUMUR BANDUNG,32.73.19.1002,MERDEKA,NELAYAN,1,ORANG,1,2018
4462,32,JAWA BARAT,3273,KOTA BANDUNG,3273170,SUMUR BANDUNG,3273170003,SUMUR BANDUNG,32.73.19,SUMUR BANDUNG,32.73.19.1002,MERDEKA,AGAMA DAN KEPERCAYAAN,10,ORANG,1,2018
4463,32,JAWA BARAT,3273,KOTA BANDUNG,3273170,SUMUR BANDUNG,3273170003,SUMUR BANDUNG,32.73.19,SUMUR BANDUNG,32.73.19.1002,MERDEKA,PELAJAR DAN MAHASISWA,2247,ORANG,1,2018
4464,32,JAWA BARAT,3273,KOTA BANDUNG,3273170,SUMUR BANDUNG,3273170003,SUMUR BANDUNG,32.73.19,SUMUR BANDUNG,32.73.19.1002,MERDEKA,TENAGA KESEHATAN,94,ORANG,1,2018
4465,32,JAWA BARAT,3273,KOTA BANDUNG,3273170,SUMUR BANDUNG,3273170003,SUMUR BANDUNG,32.73.19,SUMUR BANDUNG,32.73.19.1002,MERDEKA,PENSIUNAN,292,ORANG,1,2018
4466,32,JAWA BARAT,3273,KOTA BANDUNG,3273170,SUMUR BANDUNG,3273170003,SUMUR BANDUNG,32.73.19,SUMUR BANDUNG,32.73.19.1002,MERDEKA,LAINNYA,1833,ORANG,1,2018
4467,32,JAWA BARAT,3273,KOTA BANDUNG,3273220,CIBEUNYING KALER,3273220003,CIBEUNYING KALER,32.73.18,CIBEUNYING KALER,32.73.18.1003,NEGLASARI,BELUM BEKERJA,1501,ORANG,1,2018
4468,32,JAWA BARAT,3273,KOTA BANDUNG,3273220,CIBEUNYING KALER,3273220003,CIBEUNYING KALER,32.73.18,CIBEUNYING KALER,32.73.18.1003,NEGLASARI,APARATUR PEJABAT NEGARA,442,ORANG,1,2018
4469,32,JAWA BARAT,3273,KOTA BANDUNG,3273220,CIBEUNYING KALER,3273220003,CIBEUNYING KALER,32.73.18,CIBEUNYING KALER,32.73.18.1003,NEGLASARI,TENAGA PENGAJAR,91,ORANG,1,2018
4470,32,JAWA BARAT,3273,KOTA BANDUNG,3273220,CIBEUNYING KALER,3273220003,CIBEUNYING KALER,32.73.18,CIBEUNYING KALER,32.73.18.1003,NEGLASARI,WIRASWASTA,2990,ORANG,1,2018
4471,32,JAWA BARAT,3273,KOTA BANDUNG,3273220,CIBEUNYING KALER,3273220003,CIBEUNYING KALER,32.73.18,CIBEUNYING KALER,32.73.18.1003,NEGLASARI,PERTANIAN DAN PETERNAKAN,1,ORANG,1,2018
4472,32,JAWA BARAT,3273,KOTA BANDUNG,3273220,CIBEUNYING KALER,3273220003,CIBEUNYING KALER,32.73.18,CIBEUNYING KALER,32.73.18.1003,NEGLASARI,NELAYAN,0,ORANG,1,2018
4473,32,JAWA BARAT,3273,KOTA BANDUNG,3273220,CIBEUNYING KALER,3273220003,CIBEUNYING KALER,32.73.18,CIBEUNYING KALER,32.73.18.1003,NEGLASARI,AGAMA DAN KEPERCAYAAN,2,ORANG,1,2018
4474,32,JAWA BARAT,3273,KOTA BANDUNG,3273220,CIBEUNYING KALER,3273220003,CIBEUNYING KALER,32.73.18,CIBEUNYING KALER,32.73.18.1003,NEGLASARI,PELAJAR DAN MAHASISWA,2093,ORANG,1,2018
4475,32,JAWA BARAT,3273,KOTA BANDUNG,3273220,CIBEUNYING KALER,3273220003,CIBEUNYING KALER,32.73.18,CIBEUNYING KALER,32.73.18.1003,NEGLASARI,TENAGA KESEHATAN,29,ORANG,1,2018
4476,32,JAWA BARAT,3273,KOTA BANDUNG,3273220,CIBEUNYING KALER,3273220003,CIBEUNYING KALER,32.73.18,CIBEUNYING KALER,32.73.18.1003,NEGLASARI,PENSIUNAN,244,ORANG,1,2018
4477,32,JAWA BARAT,3273,KOTA BANDUNG,3273220,CIBEUNYING KALER,3273220003,CIBEUNYING KALER,32.73.18,CIBEUNYING KALER,32.73.18.1003,NEGLASARI,LAINNYA,2053,ORANG,1,2018
4478,32,JAWA BARAT,3273,KOTA BANDUNG,3273050,ASTANAANYAR,3273050003,ASTANA ANYAR,32.73.10,ASTANA ANYAR,32.73.10.1002,NYENGSERET,BELUM BEKERJA,1967,ORANG,1,2018
4479,32,JAWA BARAT,3273,KOTA BANDUNG,3273050,ASTANAANYAR,3273050003,ASTANA ANYAR,32.73.10,ASTANA ANYAR,32.73.10.1002,NYENGSERET,APARATUR PEJABAT NEGARA,165,ORANG,1,2018
4480,32,JAWA BARAT,3273,KOTA BANDUNG,3273050,ASTANAANYAR,3273050003,ASTANA ANYAR,32.73.10,ASTANA ANYAR,32.73.10.1002,NYENGSERET,TENAGA PENGAJAR,50,ORANG,1,2018
4481,32,JAWA BARAT,3273,KOTA BANDUNG,3273050,ASTANAANYAR,3273050003,ASTANA ANYAR,32.73.10,ASTANA ANYAR,32.73.10.1002,NYENGSERET,WIRASWASTA,4383,ORANG,1,2018
4482,32,JAWA BARAT,3273,KOTA BANDUNG,3273050,ASTANAANYAR,3273050003,ASTANA ANYAR,32.73.10,ASTANA ANYAR,32.73.10.1002,NYENGSERET,PERTANIAN DAN PETERNAKAN,2,ORANG,1,2018
4483,32,JAWA BARAT,3273,KOTA BANDUNG,3273050,ASTANAANYAR,3273050003,ASTANA ANYAR,32.73.10,ASTANA ANYAR,32.73.10.1002,NYENGSERET,NELAYAN,1,ORANG,1,2018
4484,32,JAWA BARAT,3273,KOTA BANDUNG,3273050,ASTANAANYAR,3273050003,ASTANA ANYAR,32.73.10,ASTANA ANYAR,32.73.10.1002,NYENGSERET,AGAMA DAN KEPERCAYAAN,4,ORANG,1,2018
4485,32,JAWA BARAT,3273,KOTA BANDUNG,3273050,ASTANAANYAR,3273050003,ASTANA ANYAR,32.73.10,ASTANA ANYAR,32.73.10.1002,NYENGSERET,PELAJAR DAN MAHASISWA,2420,ORANG,1,2018
4486,32,JAWA BARAT,3273,KOTA BANDUNG,3273050,ASTANAANYAR,3273050003,ASTANA ANYAR,32.73.10,ASTANA ANYAR,32.73.10.1002,NYENGSERET,TENAGA KESEHATAN,16,ORANG,1,2018
4487,32,JAWA BARAT,3273,KOTA BANDUNG,3273050,ASTANAANYAR,3273050003,ASTANA ANYAR,32.73.10,ASTANA ANYAR,32.73.10.1002,NYENGSERET,PENSIUNAN,100,ORANG,1,2018
4488,32,JAWA BARAT,3273,KOTA BANDUNG,3273050,ASTANAANYAR,3273050003,ASTANA ANYAR,32.73.10,ASTANA ANYAR,32.73.10.1002,NYENGSERET,LAINNYA,3050,ORANG,1,2018
4489,32,JAWA BARAT,3273,KOTA BANDUNG,3273210,CIBEUNYING KIDUL,3273210004,CIBEUNYING KIDUL,32.73.14,CIBEUNYING KIDUL,32.73.14.1001,PADASUKA,BELUM BEKERJA,3054,ORANG,1,2018
4490,32,JAWA BARAT,3273,KOTA BANDUNG,3273210,CIBEUNYING KIDUL,3273210004,CIBEUNYING KIDUL,32.73.14,CIBEUNYING KIDUL,32.73.14.1001,PADASUKA,APARATUR PEJABAT NEGARA,438,ORANG,1,2018
4491,32,JAWA BARAT,3273,KOTA BANDUNG,3273210,CIBEUNYING KIDUL,3273210004,CIBEUNYING KIDUL,32.73.14,CIBEUNYING KIDUL,32.73.14.1001,PADASUKA,TENAGA PENGAJAR,130,ORANG,1,2018
4492,32,JAWA BARAT,3273,KOTA BANDUNG,3273210,CIBEUNYING KIDUL,3273210004,CIBEUNYING KIDUL,32.73.14,CIBEUNYING KIDUL,32.73.14.1001,PADASUKA,WIRASWASTA,5536,ORANG,1,2018
4493,32,JAWA BARAT,3273,KOTA BANDUNG,3273210,CIBEUNYING KIDUL,3273210004,CIBEUNYING KIDUL,32.73.14,CIBEUNYING KIDUL,32.73.14.1001,PADASUKA,PERTANIAN DAN PETERNAKAN,4,ORANG,1,2018
4494,32,JAWA BARAT,3273,KOTA BANDUNG,3273210,CIBEUNYING KIDUL,3273210004,CIBEUNYING KIDUL,32.73.14,CIBEUNYING KIDUL,32.73.14.1001,PADASUKA,NELAYAN,0,ORANG,1,2018
4495,32,JAWA BARAT,3273,KOTA BANDUNG,3273210,CIBEUNYING KIDUL,3273210004,CIBEUNYING KIDUL,32.73.14,CIBEUNYING KIDUL,32.73.14.1001,PADASUKA,AGAMA DAN KEPERCAYAAN,8,ORANG,1,2018
4496,32,JAWA BARAT,3273,KOTA BANDUNG,3273210,CIBEUNYING KIDUL,3273210004,CIBEUNYING KIDUL,32.73.14,CIBEUNYING KIDUL,32.73.14.1001,PADASUKA,PELAJAR DAN MAHASISWA,3317,ORANG,1,2018
